,isbn,rating_count
1554,825437997,33
1555,1901543005,7
1556,1855757567,217
1557,590371282,12
1558,1936305623,147697
1559,3423132981,504
1560,195167686,104
1561,226318141,710
1562,316769010,5880
1563,1589581202,9
1564,802136303,3252
1565,451183347,161
1566,802136508,570
1567,817400028,321
1568,449220982,252
1569,156924653X,16
1570,1439134480,633
1571,786888660,484
1572,1610341325,302
1573,1400034566,1250
1574,1400030722,16646
1575,373177135,341
1576,61749559,8698
1577,822348551,24
1578,971865906,532
1579,393321118,34
1580,1551640783,20
1581,143461672X,1261
1582,177046042X,278
1583,521518148,177
1584,29177766,3425
1585,805046666,476
1586,1609610636,80
1587,373876521,54
1588,3446236341,1596
1589,373796218,71
1590,1932360719,3249
1591,1426893140,5639
1592,1843842300,9
1593,785100407,1564
1594,785127992,4930
1595,156389940X,306
1596,553560123,102
1597,553560697,89
1598,240805178,358
1599,240805623,177
1600,1580053459,483
1601,1935708171,55
1602,156976350X,2318
1603,823423417,55
1604,964384825,69
1605,941188906,206
1606,982525451,3247
1607,226482537,26
1608,684856913,234
1609,449150380,1220
1610,785118772,127
1611,941188434,32
1612,1849700451,495
1613,816670951,79
1614,1591840880,5162
1615,375425128,797
1616,803718942,42
1617,1844861236,4
1618,1401231608,988
1619,800756991,150
1620,930289684,1950
1621,373775768,1029
1622,785147071,430
1623,805051716,35
1624,007353207X,185
1625,1903654580,1152
1626,316139823,246
1627,1426891431,286
1628,61964239,380
1629,1579906486,71
1630,1593080344,29575
1631,1936383330,27
1632,751542113,9181
1633,984553568,68
1634,758213867,2461
1635,9055449792,140
1636,786445475,85
1637,802170862,217
1638,394744268,129
1639,1893554260,413
1640,300125712,125
1641,1441820310,10280
1642,61579033,26565
1643,1615818898,1007
1644,986480827,242
1645,801077699,117
1646,310325013,401
1647,1559707984,406
1648,1853995029,1663
1649,547595549,480
1650,803734791,981
1651,1565048830,91
1652,977616657,227
1653,3770473264,556
1654,1615816976,241
1655,161581793X,1185
1656,1117935191,340
1657,1569479097,292
1658,1600596126,29
1659,451528239,9098
1660,1926778162,97
1661,192715607,16
1662,037373090X,1376
1663,037383764X,331
1664,373716885,275
1665,520265564,13
1666,345492471,1983
1667,670022497,469
1668,1844168484,118
1669,802150586,566
1670,345457250,1975
1671,1440510288,91
1672,1616146095,1271
1673,300169116,11
1674,765314851,665
1675,765317109,433
1676,1600784119,27
1677,345444248,2129
1678,1852246170,16
1679,345464052,2526
1680,1869401778,9
1681,1928832903,49
1682,898706785,376
1683,801853796,45
1684,076531486X,543
1685,345430239,2474
1686,727880233,224
1687,345405625,3048
1688,034542056X,6318
1689,345412087,4217
1690,1575600722,40
1691,304363669,45
1692,300169787,2584
1693,4770023235,37
1694,345494636,719
1695,1931514941,11687
1696,034548441X,786
1697,385338120,471
1698,1606419498,63
1699,930588185,11
1700,426204417,116
1701,345430220,2976
1702,1581802722,47
1703,345405668,2439
1704,345424530,87
1705,044022229X,233
1706,451460847,2066
1707,563405678,149
1708,184435038X,393
1709,426204255,141
1710,7424922,1000
1711,563555939,60
1712,138610223,546
1713,345380118,291
1714,765343886,361
1715,345430247,2293
1716,765343622,678
1717,1594773912,38
1718,345402995,198
1719,764225596,118
1720,1402253044,1140
1721,373296460,295
1722,765346095,1121
1723,312365330,2981
1724,1444715208,816
1725,345380495,168
1726,1863962301,4
1727,743464079,229
1728,1554077982,530
1729,1571209603,15
1730,373442173,276
1731,373442289,56
1732,886777917,93
1733,076362120X,372
1734,345458478,1771
1735,9044610414,295
1736,019515679X,32
1737,1741792347,315
1738,1590514378,1485
1739,671721968,762
1740,1935940007,1386
1741,1581072031,119
1742,373862121,320
1743,426204484,98
1744,916583201,85
1745,812967259,58521
1746,1844351475,32
1747,1844351513,42
1748,982628161,509
1749,802865585,54
1750,61661481,2896
1751,61728276,2315
1752,345444221,2526
1753,345477987,311
1754,345464060,2045
1755,803262647,759
1756,3283004641,5
1757,1857441362,16
1758,486268578,20
1759,1857442652,11
1760,345420578,4579
1761,081258919X,857
1762,563555750,276
1763,563538147,94
1764,807603341,26
1765,300023979,26
1766,1416521143,131
1767,312097425,52
1768,1427817448,4118
1769,1427817901,2782
1770,142781791X,2127
1771,426205014,90
1772,1844350703,336
1773,1844350908,139
1774,1601548710,1787
1775,563538384,235
1776,1889540641,27
1777,983143404,823
1778,042620462X,95
1779,300098820,23
1780,184737817X,821
1781,8809056426,200
1782,8874712634,121
1783,1408701537,3777
1784,1611760038,11246
1785,811208370,105
1786,471288217,1550
1787,1616502274,2555
1788,471209066,942
1789,471473766,395
1790,226395855,41
1791,373717059,103
1792,345460944,1001
1793,345420586,4167
1794,1595826874,941
1795,812574729,1460
1796,1573661600,4
1797,080784666X,3
1798,713995963,62
1799,811876497,149
1800,068813680X,58
1801,688154603,92
1802,1437709443,39
1803,195122771,253
1804,520082850,44
1805,080507905X,232
1806,184415825X,7
1807,345413660,8235
1808,596004486,147
1809,375758488,164
1810,486602214,235
1811,486432696,100
1812,1451606818,4485
1813,691035032,69
1814,1559363894,477
1815,898758769,24
1816,373716877,50
1817,781805023,11
1818,1589830423,55
1819,802713777,51
1820,1844543609,665
1821,62024388,6076
1822,671632728,12
1823,553593617,25433
1824,300106513,169
1825,345330684,1088
1826,078514210X,64
1827,500051674,185
1828,394837738,2513
1829,345380479,218
1830,451460545,556
1831,865531838,974
1832,738202614,118
1833,792275861,19
1834,865531986,375
1835,345380487,182
1836,860689697,2556
1837,086068251X,30
1838,1401231446,197
1839,867160071,20
1840,451459598,1574
1841,785156321,584
1842,439211689,1672
1843,743471865,167
1844,765346109,573
1845,064241484X,3
1846,345330706,1054
1847,1596922516,671
1848,786888415,8189
1849,345439899,414
1850,373815328,52
1851,014054724X,267
1852,71004068,143
1853,609610236,1552
1854,1598163868,64
1855,8702020033,182
1856,078581552X,987
1857,892391952,38
1858,8204108397,52
1859,1405251352,710
1860,1609286251,3070
1861,415099161,120
1862,373296312,77
1863,440411777,85
1864,1603844686,135
1865,670076082,16634
1866,670076244,14200
1867,1561634077,176
1868,789499746,23
1869,2253155373,6754
1870,760331170,64
1871,1770500219,21
1872,079227069X,225
1873,792263324,112
1874,521813603,9
1875,143916388X,1043
1876,715633791,1874
1877,806521902,15
1878,631235264,23
1879,553817183,644
1880,1440306737,7
1881,195090667,4
1882,1600108962,52
1883,1437709052,202
1884,61173185,5404
1885,1440511144,50
1886,810997312,635
1887,1585713910,79
1888,415200369,15
1889,756670144,83
1890,195336674,96
1891,1930722206,251
1892,1610340698,1709
1893,1575420929,25
1894,1592232248,25
1895,330485466,251
1896,8838921652,37
1897,1740510372,600
1898,60920203,1462
1899,1423121902,10426
1900,674707583,124
1901,1843432757,1625
1902,1566990254,94
1903,545308771,438
1904,9004139559,4
1905,312595689,22682
1906,262540568,472
1907,875424392,17
1908,742558363,21
1909,61930237,2488
1910,1608202631,93
1911,810997398,124
1912,61176125,1329
1913,1597802352,474
1914,60100990,359
1915,965045072,11
1916,312875622,6023
1917,184511244X,17
1918,1565124588,92
1919,61997145,5641
1920,671885782,67
1921,7156634,1262
1922,1595826831,544
1923,1844677184,63
1924,155652241X,4504
1925,674048636,4
1926,203644700,5
1927,1118018370,774
1928,671510460,40
1929,451190475,284
1930,425239586,187
1931,976224534,35
1932,547517645,4212
1933,743482964,2694
1934,1416523537,4037
1935,743407261,66
1936,835608344,518
1937,930066200,48
1938,547581351,1011
1939,949932035,44
1940,520254813,9
1941,3865214134,48
1942,982676336,60
1943,1406955302,612
1944,1453835334,139
1945,1563893754,131
1946,1907912002,303
1947,9600404836,824
1948,312590563,13113
1949,425189449,1902
1950,185776952X,19
1951,515132632,866
1952,743458141,151
1953,446612537,9941
1954,1848567278,137
1955,713726628,11
1956,4889960465,81
1957,4889960821,46
1958,1610341821,855
1959,4889960473,43
1960,4889960813,49
1961,857153765,511
1962,9896411603,52
1963,1601253095,51
1964,8854116807,108
1965,892814012,91
1966,552151351,2683
1967,943575834,467
1968,078688696X,3636
1969,1565073282,103
1970,801063353,98
1971,1426891253,298
1972,373444281,115
1973,037344429X,264
1974,684854716,267
1975,1439177821,663
1976,522849776,6
1977,486280136,33
1978,195429702,51
1979,373793162,45
1980,7379048,224
1981,1565235142,25
1982,300125518,697
1983,965904830,259714
1984,593067916,1972
1985,742568199,290
1986,805090924,2274
1987,684822709,239
1988,826310117,105
1989,159643113X,376
1990,093570275X,234
1991,131209744,329
1992,375869166,3633
1993,8408094467,1709
1994,816669880,16
1995,1400067189,3133
1996,263219496,459
1997,875792286,677
1998,747249415,194
1999,044661386X,6778
2000,1579654363,5365
2001,1573442135,4
2002,7128959,724
2003,8420658170,243
2004,078645900X,3
2005,1556523769,66
2006,1879045249,25
2007,375868372,165
2008,752804472,748
2009,300118309,161
2010,1563089920,9
2011,838908853,7
2012,465086322,788
2013,1856043703,37
2014,1874509395,3
2015,471590991,65
2016,807840165,395
2017,1931666121,84
2018,1584795816,256
2019,1601423551,527
2020,1421540185,7043
2021,6755240,858
2022,1569246629,1025
2023,152049703,867
2024,1569246505,154
2025,810994380,80
2026,1566636981,47
2027,1934824194,352
2028,755314301,376
2029,006250939X,45
2030,805093699,1866
2031,803270763,259
2032,834805006,22
2033,1413453767,444
2034,262516012,14
2035,300083084,32
2036,1884829988,582
2037,756408148,13550
2038,195070038,36
2039,786862939,40
2040,310325250,270
2041,590416243,149
2042,345522303,4434
2043,618257985,442
2044,618379800,93
2045,2800100184,249
2046,345324196,6686
2047,1584691352,172
2048,374321841,401
2049,143476432X,2155
2050,415359279,5
2051,786917431,80
2052,439955823,336
2053,1849164894,31
2054,1607063662,775
2055,1845680332,40
2056,140291709,16
2057,1841493368,8876
2058,047044987X,25
2059,1557502153,90
2060,441013651,23184
2061,241143403,7887
2062,727880322,154
2063,689717768,308
2064,671775332,41
2065,1604680539,12
2066,674445449,3850
2067,582437563,119
2068,674540417,15
2069,1594489483,197
2070,085715446X,249
2071,857071955,14237
2072,393061388,286
2073,297859528,283
2074,1590203526,32
2075,1848765428,114
2076,553377965,269
2077,1439163286,677
2078,553574736,6300
2079,1857234138,1610
2080,1416516123,864
2081,771088930,824
2082,055326981X,3457
2083,393076520,443
2084,1421539896,2881
2085,393077403,283
2086,140722137X,334
2087,394510364,78
2088,870406736,74
2089,1412988934,148
2090,1560258780,3509
2091,1848091680,168
2092,184769294X,28
2093,1926851145,249
2094,712347445,20
2095,1906838283,1191
2096,1559701609,107
2097,811807843,714
2098,1840187824,18
2099,60897848,28082
2100,1580631797,148
2101,1880828642,14
2102,9029025069,251
2103,9029040750,1511
2104,738707600,9262
2105,9029026642,289
2106,1840189606,133
2107,1936277212,5
2108,374399174,3876
2109,3822820598,482
2110,3833112344,140
2111,778329895,6377
2112,312426399,7991
2113,7172907,2226
2114,4344812662,145
2115,312426054,6939
2116,1607352370,576
2117,1931282609,116
2118,080505202X,2036
2119,226668010,14
2120,1118006720,57
2121,766034704,4
2122,1597802891,1001
2123,312650094,31586
2124,415883741,8
2125,273688766,197
2126,140033181,5523
2127,1609080602,396
2128,156010887,892
2129,074323037X,75
2130,810961350,4
2131,1600785255,500
2132,62020528,5079
2133,979882265,70
2134,048640644X,13
2135,61997749,1269
2136,761462694,911
2137,1423149769,6132
2138,373210493,119239
2139,1423143388,3336
2140,62023586,6107
2141,671703048,229
2142,738733032,3307
2143,786125527,46
2144,881924989,19
2145,671319477,95
2146,451207661,927
2147,879979542,199
2148,1849180776,200
2149,886770807,155
2150,823033147,92
2151,816666083,6
2152,1608314642,45
2153,785148388,464
2154,1403905843,216
2155,037586198X,159
2156,823422917,555
2157,553807188,15102
2158,300098197,20
2159,805464549,233
2160,521195535,76
2161,679431004,27
2162,015642357X,20
2163,61123927,343
2164,9021439085,397
2165,1936202646,493
2166,1596433310,550
2167,521452570,15
2168,199235031,17
2169,825460255,236
2170,1564783685,74
2171,415942403,77
2172,230105017,1459
2173,977920151,145
2174,974364851,18
2175,942795067,22
2176,1590304179,53
2177,1444709038,2396
2178,1449393683,99
2179,801851580,97
2180,1405139765,298
2181,4840132526,62
2182,140380507,239
2183,819563447,60
2184,1591823293,1494
2185,1591823285,1283
2186,1591823315,1530
2187,1591823323,1404
2188,1591823277,1705
2189,1591823307,1359
2190,1587151987,571
2191,867195258,167
2192,1591823269,3755
2193,9587043685,44
2194,1555707327,48
2195,983525048,784
2196,1615818820,252
2197,689706529,288
2198,802150861,1381
2199,1552091015,11
2200,345484207,7943
2201,1882723007,9001
2202,226020908,13
2203,714503118,2314
2204,853158312,5
2205,1439183813,2979
2206,159643449X,958
2207,081956642X,24
2208,838910866,19
2209,521862051,23
2210,849304407,55
2211,1583672419,241
2212,1844486044,12
2213,1561455636,310
2214,907259413,24
2215,486682005,28
2216,1439198861,764
2217,609609734,344
2218,8571640327,600
2219,1573458015,1119
2220,1886439397,44
2221,913098523,34
2222,006188720X,1043
2223,689864426,2986
2224,521317940,15
2225,321187911,31
2226,515113123,6
2227,052116964X,6
2228,983256810,6858
2229,738721336,76
2230,9631423182,237
2231,1421540037,131
2232,575602368,84
2233,1588465276,804
2234,231103441,74
2235,60112972,165
2236,674018532,30
2237,879307552,11
2238,081222003X,40
2239,786958162,102
2240,814323669,5
2241,1405835672,16
2242,316706965,48
2243,706377451,772
2244,553816195,372
2245,198150814,98
2246,763617164,687
2247,415092191,405
2248,738702552,407
2249,300111428,63
2250,081664182X,426
2251,4770019572,16074
2252,1400064961,3378
2253,446572802,3673
2254,804720126,23
2255,671734830,890
2256,312146051,236
2257,552133876,443
2258,054715240X,1334
2259,814659675,66
2260,688163513,178
2261,156002167,4211
2262,60886889,123
2263,1439198780,2740
2264,1423108434,2439
2265,764227645,1443
2266,1580890148,1816
2267,801026474,653
2268,800702980,4
2269,375862005,723
2270,1849700605,136
2271,4862528627,92
2272,4862528171,71
2273,521747724,5
2274,052110467X,4
2275,823422267,124
2276,373177208,32
2277,373740883,108
2278,823421635,351
2279,156011468,2927
2280,030680865X,135
2281,312644981,1
2282,61170631,219
2283,823422518,495
2284,155078895,162
2285,2253119318,380
2286,471273090,12
2287,075285139X,3939
2288,754079090,2896
2289,316818127,19
2290,691013802,275
2291,1421537745,4118
2292,316069841,614
2293,3836527286,292
2294,1421513501,2345
2295,142151351X,704
2296,1400065917,2668
2297,199759219,7
2298,1884654274,21
2299,151006601,475
2300,426205308,33
2301,1597800295,424
2302,670870897,3949
2303,1850788731,49
2304,197264336,3
2305,1846680549,877
2306,057507373X,695
2307,967789419,3
2308,1571204059,14
2309,689853203,196
2310,375413553,566
2311,393323854,557
2312,156414495X,54
2313,898867568,31
2314,1564145824,28
2315,700617728,69
2316,803293518,101
2317,1453736352,335
2318,765351927,533
2319,373790295,58
2320,60922826,718
2321,671014935,5605
2322,870541560,846
2323,192695016X,382
2324,1843538415,45
2325,1843531194,26
2326,307278859,1391
2327,307394999,16125
2328,271016051,8
2329,375754857,459
2330,399150986,636
2331,471311510,2
2332,60630353,5447
2333,1607352311,233
2334,1400067154,2809
2335,195110196,32
2336,321718992,2410
2337,307275442,1418
2338,142437204,1711230
2339,521517664,51
2340,804816980,19
2341,446677922,6844
2342,080509329X,68049
2343,753814382,6663
2344,345521331,10489
2345,375719229,1978
2346,1849164096,111
2347,575400374,3947
2348,732292018,1879
2349,1603105891,203
2350,1930846339,717
2351,156584468,83
2352,753816695,5162
2353,075826917X,233
2354,802715540,242
2355,046501299X,49
2356,345412702,143
2357,809121123,773
2358,1615817123,252
2359,140258558,277
2360,340930853,147
2361,860079422,1500
2362,373874324,152
2363,785136185,1652
2364,1592910289,1225
2365,815410425,373
2366,387987428,22
2367,1930846177,787
2368,1906021783,121
2369,2070498549,3538
2370,1596060816,156
2371,161581731X,452
2372,753816709,1135
2373,1597800147,824
2374,380714000,12757
2375,1935484184,20
2376,822221128,124
2377,1400050073,2576
2378,440217989,5327
2379,307586669,12
2380,805852417,310
2381,1439154945,622
2382,440245672,2282
2383,940676036,64
2384,804832943,55
2385,1856696936,33
2386,373210515,70333
2387,330491601,6503
2388,1569479879,680
2389,306805839,1137
2390,425241181,1041
2391,116392573X,333
2392,160078514X,40
2393,140250425,18
2394,1892950634,438
2395,825672236,8
2396,330491636,5257
2397,373129785,98
2398,1895565820,1256
